HeroHP,DeckAvgAttack,DeckAvgHP,DeckAvgManaCost,DeckMinionCount,DeckSpellCount,DeckHealCount,DeckTotalStatPower,DeckTempo,StartHandSize,Archetype,Is_Victorious
30,4.85,4.95,4.07,20,6,4,196,2.46,4,Aggro,1
30,5.35,5.88,4.3,17,6,7,191,2.33,4,Control,0
30,3.85,3.45,2.93,20,6,4,146,3.41,4,Aggro,1
30,4.39,3.83,3.5,18,8,4,148,2.86,4,Midrange,0
30,5.06,5.24,4.67,17,6,7,175,2.14,4,Control,0
30,4.61,3.94,3.6,18,8,4,154,2.78,4,Midrange,1
30,5.47,5.71,5.03,17,6,7,190,1.99,4,Control,0
30,4.6,4.6,3.8,20,6,4,184,2.63,4,Aggro,1
30,4.39,4.5,4.03,18,8,4,160,2.48,4,Midrange,1
30,6.29,6.53,4.87,17,6,7,218,2.05,4,Control,0
30,6.12,6.41,5.1,17,6,7,213,1.96,4,Control,0
30,5.82,5.29,4.03,17,6,7,189,2.48,4,Control,1
30,6.59,6.76,4.53,17,6,7,227,2.21,4,Control,1
30,4.3,4.05,3.73,20,6,4,167,2.68,4,Aggro,0
30,4.89,4.89,4.03,18,8,4,176,2.48,4,Midrange,1
30,5.0,5.35,4.37,17,6,7,176,2.29,4,Control,0
30,3.85,3.75,3.0,20,6,4,152,3.33,4,Aggro,0
30,4.35,4.15,3.73,20,6,4,170,2.68,4,Aggro,1
30,4.47,3.94,3.77,17,6,7,143,2.65,4,Control,0
30,3.83,4.56,3.7,18,8,4,151,2.7,4,Midrange,1
30,5.94,5.76,4.53,17,6,7,199,2.21,4,Control,1
30,4.82,5.0,4.0,17,6,7,167,2.5,4,Control,0
30,4.8,4.25,3.87,20,6,4,181,2.59,4,Aggro,1
30,4.83,4.5,3.67,18,8,4,168,2.73,4,Midrange,0
30,4.3,4.15,4.03,20,6,4,169,2.48,4,Aggro,1
30,5.0,4.78,4.4,18,8,4,176,2.27,4,Midrange,0
30,4.25,3.5,3.43,20,6,4,155,2.91,4,Aggro,0
30,4.39,4.33,3.8,18,8,4,157,2.63,4,Midrange,1
30,4.22,4.44,3.83,18,8,4,156,2.61,4,Midrange,1
30,4.78,5.28,3.9,18,8,4,181,2.56,4,Midrange,0
30,3.45,3.9,3.47,20,6,4,147,2.88,4,Aggro,1
30,3.35,3.15,2.97,20,6,4,130,3.37,4,Aggro,0
30,4.65,5.15,4.3,20,6,4,196,2.33,4,Aggro,0
30,5.11,5.22,4.33,18,8,4,186,2.31,4,Midrange,1
30,5.0,5.33,4.5,18,8,4,186,2.22,4,Midrange,1
30,4.45,3.7,3.53,20,6,4,163,2.83,4,Aggro,0
30,4.72,4.94,3.83,18,8,4,174,2.61,4,Midrange,1
30,5.71,5.76,4.83,17,6,7,195,2.07,4,Control,0
30,4.67,4.61,4.1,18,8,4,167,2.44,4,Midrange,0
30,3.95,4.25,3.03,20,6,4,164,3.3,4,Aggro,1
30,3.55,3.7,3.53,20,6,4,145,2.83,4,Aggro,0
30,3.75,3.95,3.8,20,6,4,154,2.63,4,Aggro,1
30,5.11,5.06,4.43,18,8,4,183,2.26,4,Midrange,1
30,4.0,4.35,3.63,20,6,4,167,2.75,4,Aggro,0
30,4.67,4.5,4.0,18,8,4,165,2.5,4,Midrange,0
30,4.35,4.35,4.53,20,6,4,174,2.21,4,Aggro,1
30,5.44,4.5,4.2,18,8,4,179,2.38,4,Midrange,0
30,3.6,4.0,3.57,20,6,4,152,2.8,4,Aggro,1
30,4.67,4.56,3.8,18,8,4,166,2.63,4,Midrange,0
30,4.95,4.25,3.83,20,6,4,184,2.61,4,Aggro,1
30,4.41,4.59,3.93,17,6,7,153,2.54,4,Control,1
30,7.0,6.29,4.87,17,6,7,226,2.05,4,Control,0
30,4.35,4.88,3.83,17,6,7,157,2.61,4,Control,0
30,4.4,3.7,3.57,20,6,4,162,2.8,4,Aggro,1
30,4.12,4.59,3.8,17,6,7,148,2.63,4,Control,1
30,4.88,5.12,4.23,17,6,7,170,2.36,4,Control,0
30,5.33,4.67,4.4,18,8,4,180,2.27,4,Midrange,0
30,4.67,4.56,3.67,18,8,4,166,2.73,4,Midrange,1
30,6.88,6.06,5.03,17,6,7,220,1.99,4,Control,1
30,4.76,4.41,4.37,17,6,7,156,2.29,4,Control,0
30,4.35,4.24,3.47,17,6,7,146,2.88,4,Control,1
30,5.33,4.67,4.1,18,8,4,180,2.44,4,Midrange,0
30,6.0,5.47,4.37,17,6,7,195,2.29,4,Control,0
30,4.61,4.44,3.6,18,8,4,163,2.78,4,Midrange,1
30,5.1,5.0,4.47,20,6,4,202,2.24,4,Aggro,0
30,6.06,5.83,5.1,18,8,4,214,1.96,4,Midrange,1
30,5.76,5.18,4.4,17,6,7,186,2.27,4,Control,1
30,4.8,4.8,4.37,20,6,4,192,2.29,4,Aggro,0
30,4.95,4.35,4.13,20,6,4,186,2.42,4,Aggro,0
30,5.22,4.83,4.17,18,8,4,181,2.4,4,Midrange,1
30,5.82,5.18,4.43,17,6,7,187,2.26,4,Control,1
30,6.24,6.59,4.57,17,6,7,218,2.19,4,Control,0
30,5.11,5.11,4.8,18,8,4,184,2.08,4,Midrange,1
30,4.4,4.2,3.8,20,6,4,172,2.63,4,Aggro,0
30,4.1,3.75,3.77,20,6,4,157,2.65,4,Aggro,0
30,5.76,5.18,4.23,17,6,7,186,2.36,4,Control,1
30,3.94,3.61,2.53,18,8,4,136,3.95,4,Midrange,1
30,4.15,3.85,3.7,20,6,4,160,2.7,4,Aggro,0
30,4.47,5.12,4.27,17,6,7,163,2.34,4,Control,1
30,5.24,5.24,4.63,17,6,7,178,2.16,4,Control,0
30,4.83,4.28,3.9,18,8,4,164,2.56,4,Midrange,1
30,4.06,4.0,3.73,18,8,4,145,2.68,4,Midrange,0
30,4.53,5.0,3.87,17,6,7,162,2.59,4,Control,1
30,5.61,5.28,4.57,18,8,4,196,2.19,4,Midrange,0
30,4.61,4.39,4.23,18,8,4,162,2.36,4,Midrange,1
30,5.24,4.94,4.13,17,6,7,173,2.42,4,Control,0
30,5.71,6.0,4.7,17,6,7,199,2.13,4,Control,0
30,5.2,4.6,3.9,20,6,4,196,2.56,4,Aggro,1
30,4.85,4.6,4.37,20,6,4,189,2.29,4,Aggro,1
30,5.39,5.22,4.57,18,8,4,191,2.19,4,Midrange,0
30,5.47,5.35,4.3,17,6,7,184,2.33,4,Control,0
30,3.65,4.05,3.4,20,6,4,154,2.94,4,Aggro,1
30,5.17,5.11,4.63,18,8,4,185,2.16,4,Midrange,1
30,5.11,4.89,4.13,18,8,4,180,2.42,4,Midrange,0
30,4.47,5.29,4.07,17,6,7,166,2.46,4,Control,0
30,4.9,4.25,3.93,20,6,4,183,2.54,4,Aggro,1
30,5.3,4.4,4.1,20,6,4,194,2.44,4,Aggro,0
30,4.33,4.56,3.73,18,8,4,160,2.68,4,Midrange,1
30,4.56,4.67,3.7,18,8,4,166,2.7,4,Midrange,1
30,4.5,4.35,3.87,20,6,4,177,2.59,4,Aggro,0
30,4.53,4.65,4.33,17,6,7,156,2.31,4,Control,1
30,3.8,4.1,3.23,20,6,4,158,3.09,4,Aggro,0
30,5.65,5.18,4.63,17,6,7,184,2.16,4,Control,1
30,4.72,4.22,3.83,18,8,4,161,2.61,4,Midrange,0
30,5.76,5.41,4.5,17,6,7,190,2.22,4,Control,0
30,3.8,4.3,3.27,20,6,4,162,3.06,4,Aggro,1
30,3.75,3.9,3.1,20,6,4,153,3.23,4,Aggro,1
30,4.65,4.65,4.07,17,6,7,158,2.46,4,Control,0
30,3.4,4.1,3.37,20,6,4,150,2.97,4,Aggro,0
30,3.9,4.5,3.87,20,6,4,168,2.59,4,Aggro,1
30,4.05,3.8,3.4,20,6,4,157,2.94,4,Aggro,0
30,4.65,4.8,3.7,20,6,4,189,2.7,4,Aggro,1
30,4.22,4.06,3.6,18,8,4,149,2.78,4,Midrange,1
30,5.35,5.18,4.37,17,6,7,179,2.29,4,Control,0
30,5.24,5.53,3.9,17,6,7,183,2.56,4,Control,1
30,4.47,4.47,4.0,17,6,7,152,2.5,4,Control,0
30,6.29,5.76,4.63,17,6,7,205,2.16,4,Control,1
30,4.65,4.75,3.83,20,6,4,188,2.61,4,Aggro,0
30,6.41,6.18,4.7,17,6,7,214,2.13,4,Control,0
30,3.72,3.83,3.63,18,8,4,136,2.75,4,Midrange,1
30,5.35,4.88,4.1,17,6,7,174,2.44,4,Control,1
30,5.56,5.94,4.63,18,8,4,207,2.16,4,Midrange,0
30,4.59,4.88,4.33,17,6,7,161,2.31,4,Control,1
30,5.71,5.76,4.67,17,6,7,195,2.14,4,Control,0
30,5.11,5.44,4.5,18,8,4,190,2.22,4,Midrange,0
30,5.24,4.59,4.2,17,6,7,167,2.38,4,Control,1
30,3.9,4.1,3.6,20,6,4,160,2.78,4,Aggro,0
30,7.06,6.76,5.33,17,6,7,235,1.88,4,Control,1
30,4.1,4.05,3.67,20,6,4,163,2.73,4,Aggro,0
30,5.29,4.82,4.3,17,6,7,172,2.33,4,Control,1
30,6.12,4.94,4.27,17,6,7,188,2.34,4,Control,0
30,4.4,3.8,3.6,20,6,4,164,2.78,4,Aggro,1
30,4.56,4.5,3.97,18,8,4,163,2.52,4,Midrange,0
30,5.76,6.06,4.6,17,6,7,201,2.17,4,Control,1
30,4.0,3.55,3.4,20,6,4,151,2.94,4,Aggro,0
30,5.05,4.65,4.0,20,6,4,194,2.5,4,Aggro,1
30,5.59,5.88,4.5,17,6,7,195,2.22,4,Control,0
30,5.53,4.53,3.93,17,6,7,171,2.54,4,Control,1
30,5.82,5.59,4.8,17,6,7,194,2.08,4,Control,0
30,4.06,4.22,3.7,18,8,4,149,2.7,4,Midrange,1
30,5.33,4.72,4.07,18,8,4,181,2.46,4,Midrange,1
30,3.78,3.89,3.23,18,8,4,138,3.09,4,Midrange,0
30,5.06,5.47,4.33,17,6,7,179,2.31,4,Control,1
30,4.9,4.5,4.33,20,6,4,188,2.31,4,Aggro,0
30,3.61,3.78,3.63,18,8,4,133,2.75,4,Midrange,0
30,5.11,5.5,4.5,18,8,4,191,2.22,4,Midrange,1
30,4.94,4.22,3.93,18,8,4,165,2.54,4,Midrange,0
30,5.0,4.88,4.03,17,6,7,168,2.48,4,Control,1
30,4.78,4.78,4.33,18,8,4,172,2.31,4,Midrange,0
30,3.5,3.4,3.17,20,6,4,138,3.16,4,Aggro,1
30,4.0,4.35,3.77,20,6,4,167,2.65,4,Aggro,1
30,6.35,5.76,4.7,17,6,7,206,2.13,4,Control,0
30,5.35,6.06,4.57,17,6,7,194,2.19,4,Control,1
30,4.53,4.29,4.43,17,6,7,150,2.26,4,Control,0
30,5.82,5.82,4.27,17,6,7,198,2.34,4,Control,1
30,4.39,5.06,3.9,18,8,4,170,2.56,4,Midrange,0
30,6.29,6.59,5.17,17,6,7,219,1.94,4,Control,0
30,5.12,5.82,4.53,17,6,7,186,2.21,4,Control,1
30,4.41,4.12,3.77,17,6,7,145,2.65,4,Control,1
30,4.3,4.55,3.8,20,6,4,177,2.63,4,Aggro,0
30,5.0,4.83,4.27,18,8,4,177,2.34,4,Midrange,1
30,5.82,6.41,4.63,17,6,7,208,2.16,4,Control,0
30,5.76,5.18,4.03,17,6,7,186,2.48,4,Control,0
30,4.78,4.83,4.1,18,8,4,173,2.44,4,Midrange,1
30,4.8,4.35,4.03,20,6,4,183,2.48,4,Aggro,1
30,5.29,5.24,4.63,17,6,7,179,2.16,4,Control,0
30,4.5,4.33,3.73,18,8,4,159,2.68,4,Midrange,1
30,5.24,5.65,3.83,17,6,7,185,2.61,4,Control,0
30,4.78,5.0,4.27,18,8,4,176,2.34,4,Midrange,0
30,4.94,4.83,3.93,18,8,4,176,2.54,4,Midrange,1
30,3.95,3.3,3.5,20,6,4,145,2.86,4,Aggro,0
30,5.76,6.0,4.7,17,6,7,200,2.13,4,Control,1
30,5.65,5.24,4.37,17,6,7,185,2.29,4,Control,0
30,4.44,4.39,4.2,18,8,4,159,2.38,4,Midrange,1
30,4.83,4.72,4.3,18,8,4,172,2.33,4,Midrange,1
30,4.22,3.5,3.37,18,8,4,139,2.97,4,Midrange,0
30,5.47,5.29,4.53,17,6,7,183,2.21,4,Control,0
30,5.0,5.56,4.57,18,8,4,190,2.19,4,Midrange,1
30,4.61,4.39,3.57,18,8,4,162,2.8,4,Midrange,0
30,4.89,5.0,4.13,18,8,4,178,2.42,4,Midrange,1
30,5.06,4.71,4.3,17,6,7,166,2.33,4,Control,0
30,4.5,4.3,4.0,20,6,4,176,2.5,4,Aggro,1
30,5.53,4.71,4.83,17,6,7,174,2.07,4,Control,0
30,6.0,6.47,5.03,17,6,7,212,1.99,4,Control,1
30,4.44,5.44,4.2,18,8,4,178,2.38,4,Midrange,1
30,4.56,4.06,3.5,18,8,4,155,2.86,4,Midrange,0
30,6.18,5.24,4.67,17,6,7,194,2.14,4,Control,1
30,5.65,5.0,4.73,17,6,7,181,2.11,4,Control,0
30,5.24,5.65,4.6,17,6,7,185,2.17,4,Control,1
30,4.06,3.47,3.7,17,6,7,128,2.7,4,Control,0
30,5.22,4.61,4.03,18,8,4,177,2.48,4,Midrange,1
30,5.61,4.83,4.27,18,8,4,188,2.34,4,Midrange,0
30,4.4,3.15,3.4,20,6,4,151,2.94,4,Aggro,1
30,6.35,5.88,5.13,17,6,7,208,1.95,4,Control,0
30,4.44,5.11,3.87,18,8,4,172,2.59,4,Midrange,1
30,4.5,4.33,3.87,18,8,4,159,2.59,4,Midrange,0
30,3.61,4.5,3.73,18,8,4,146,2.68,4,Midrange,0
30,5.0,4.35,3.67,20,6,4,187,2.73,4,Aggro,1
30,4.67,4.28,4.13,18,8,4,161,2.42,4,Midrange,0
30,4.55,3.95,3.9,20,6,4,170,2.56,4,Aggro,1
30,6.0,5.59,4.27,17,6,7,197,2.34,4,Control,1
30,5.1,4.55,4.17,20,6,4,193,2.4,4,Aggro,0
30,6.0,5.59,5.1,17,6,7,197,1.96,4,Control,0
30,4.85,4.45,4.1,20,6,4,186,2.44,4,Aggro,1
30,4.72,4.67,4.1,18,8,4,169,2.44,4,Midrange,0
30,5.1,4.05,3.7,20,6,4,183,2.7,4,Aggro,1
30,5.0,4.53,3.7,17,6,7,162,2.7,4,Control,1
30,6.47,5.65,4.83,17,6,7,206,2.07,4,Control,0
30,5.44,6.5,4.27,18,8,4,215,2.34,4,Midrange,0
30,4.39,4.0,3.43,18,8,4,151,2.91,4,Midrange,1
30,4.39,4.44,3.47,18,8,4,159,2.88,4,Midrange,0
30,3.45,4.2,3.77,20,6,4,153,2.65,4,Aggro,1
30,4.0,4.15,3.53,20,6,4,163,2.83,4,Aggro,0
30,4.9,4.65,4.0,20,6,4,191,2.5,4,Aggro,1
30,4.82,4.35,3.93,17,6,7,156,2.54,4,Control,1
30,5.0,5.17,4.37,18,8,4,183,2.29,4,Midrange,0
30,5.06,5.06,4.3,17,6,7,172,2.33,4,Control,1
30,4.44,4.72,4.63,18,8,4,165,2.16,4,Midrange,0
30,6.18,6.24,5.17,17,6,7,211,1.94,4,Control,0
30,4.88,5.65,4.43,17,6,7,179,2.26,4,Control,1
30,5.0,5.71,4.73,17,6,7,182,2.11,4,Control,0
30,4.2,4.05,3.67,20,6,4,165,2.73,4,Aggro,1
30,4.45,4.7,3.97,20,6,4,183,2.52,4,Aggro,1
30,5.06,5.29,4.0,17,6,7,176,2.5,4,Control,0
30,4.94,4.39,3.87,18,8,4,168,2.59,4,Midrange,0
30,3.85,3.5,3.7,20,6,4,147,2.7,4,Aggro,1
30,4.75,3.75,3.53,20,6,4,170,2.83,4,Aggro,0
30,5.22,4.22,4.03,18,8,4,170,2.48,4,Midrange,1
30,4.05,3.95,3.77,20,6,4,160,2.65,4,Aggro,1
30,7.41,6.76,5.17,17,6,7,241,1.94,4,Control,0
30,4.75,4.95,4.23,20,6,4,194,2.36,4,Aggro,1
30,6.47,5.82,4.93,17,6,7,209,2.03,4,Control,0
30,5.65,5.24,4.6,17,6,7,185,2.17,4,Control,0
30,4.25,4.05,3.53,20,6,4,166,2.83,4,Aggro,1
30,4.78,4.83,4.13,18,8,4,173,2.42,4,Midrange,0
30,5.06,4.83,4.27,18,8,4,178,2.34,4,Midrange,1
30,4.5,4.45,3.93,20,6,4,179,2.54,4,Aggro,0
30,3.85,3.95,3.2,20,6,4,156,3.12,4,Aggro,1
30,4.4,4.2,3.43,20,6,4,172,2.91,4,Aggro,1
30,4.72,4.33,3.67,18,8,4,163,2.73,4,Midrange,0
30,4.71,4.76,3.93,17,6,7,161,2.54,4,Control,0
30,6.0,5.29,4.4,17,6,7,192,2.27,4,Control,1
30,4.67,4.0,3.97,18,8,4,156,2.52,4,Midrange,1
30,5.53,5.76,4.6,17,6,7,192,2.17,4,Control,0
30,5.17,4.94,4.8,18,8,4,182,2.08,4,Midrange,0
30,5.44,4.5,4.23,18,8,4,179,2.36,4,Midrange,1
30,4.75,4.35,3.73,20,6,4,182,2.68,4,Aggro,0
30,4.3,4.3,3.63,20,6,4,172,2.75,4,Aggro,1
30,4.24,4.65,3.83,17,6,7,151,2.61,4,Control,0
30,4.17,4.39,3.57,18,8,4,154,2.8,4,Midrange,1
30,4.82,4.94,4.5,17,6,7,166,2.22,4,Control,0
30,5.0,4.61,4.5,18,8,4,173,2.22,4,Midrange,1
30,5.53,4.88,4.0,17,6,7,177,2.5,4,Control,0
30,6.88,7.12,5.23,17,6,7,238,1.91,4,Control,1
30,3.72,3.78,3.9,18,8,4,135,2.56,4,Midrange,1
30,4.35,3.75,3.87,20,6,4,162,2.59,4,Aggro,0
30,4.67,4.72,4.37,18,8,4,169,2.29,4,Midrange,0
30,3.7,3.8,3.63,20,6,4,150,2.75,4,Aggro,1
30,4.5,3.94,3.23,18,8,4,152,3.09,4,Midrange,0
30,5.83,5.33,4.23,18,8,4,201,2.36,4,Midrange,1
30,4.72,4.67,4.2,18,8,4,169,2.38,4,Midrange,0
30,5.53,6.71,4.93,17,6,7,208,2.03,4,Control,1
30,4.89,5.0,4.37,18,8,4,178,2.29,4,Midrange,0
30,5.17,4.56,3.93,18,8,4,175,2.54,4,Midrange,1
30,4.1,2.95,3.33,20,6,4,141,3.0,4,Aggro,1
30,5.44,4.72,4.47,18,8,4,183,2.24,4,Midrange,0
30,5.29,5.82,4.43,17,6,7,189,2.26,4,Control,1
30,5.39,5.5,4.4,18,8,4,196,2.27,4,Midrange,0
30,4.45,4.25,3.93,20,6,4,174,2.54,4,Aggro,0
30,4.17,4.39,3.97,18,8,4,154,2.52,4,Midrange,1
30,4.05,3.7,3.6,20,6,4,155,2.78,4,Aggro,0
30,4.05,5.0,3.83,20,6,4,181,2.61,4,Aggro,1
30,4.72,4.44,3.9,18,8,4,165,2.56,4,Midrange,0
30,3.65,4.05,3.5,20,6,4,154,2.86,4,Aggro,1
30,4.25,4.35,3.53,20,6,4,172,2.83,4,Aggro,1
30,5.88,6.12,4.77,17,6,7,204,2.1,4,Control,0
30,4.05,3.7,3.33,20,6,4,155,3.0,4,Aggro,0
30,5.55,5.6,4.3,20,6,4,223,2.33,4,Aggro,1
30,4.1,3.8,3.17,20,6,4,158,3.16,4,Aggro,1
30,4.4,4.15,3.6,20,6,4,171,2.78,4,Aggro,0
30,4.83,4.67,3.73,18,8,4,171,2.68,4,Midrange,0
30,3.85,4.25,3.8,20,6,4,162,2.63,4,Aggro,1
30,5.41,5.35,4.67,17,6,7,183,2.14,4,Control,1
30,5.24,6.35,4.37,17,6,7,197,2.29,4,Control,0
30,3.75,4.2,3.53,20,6,4,159,2.83,4,Aggro,1
30,4.67,4.44,4.07,18,8,4,164,2.46,4,Midrange,0
30,5.12,4.24,3.87,17,6,7,159,2.59,4,Control,0
30,5.67,5.33,4.8,18,8,4,198,2.08,4,Midrange,1
30,5.39,5.11,4.2,18,8,4,189,2.38,4,Midrange,1
30,3.8,3.85,3.6,20,6,4,153,2.78,4,Aggro,0
30,5.0,5.22,4.0,18,8,4,184,2.5,4,Midrange,0
30,5.47,5.76,4.27,17,6,7,191,2.34,4,Control,1
30,5.41,5.59,4.23,17,6,7,187,2.36,4,Control,1
30,4.82,4.35,4.2,17,6,7,156,2.38,4,Control,0
30,6.76,6.53,5.1,17,6,7,226,1.96,4,Control,1
30,5.88,5.47,4.93,17,6,7,193,2.03,4,Control,0
30,3.75,3.7,3.43,20,6,4,149,2.91,4,Aggro,0
30,4.45,4.7,3.77,20,6,4,183,2.65,4,Aggro,1
30,3.8,3.75,2.87,20,6,4,151,3.49,4,Aggro,1
30,6.18,5.47,4.47,17,6,7,198,2.24,4,Control,0
30,4.15,4.05,3.43,20,6,4,164,2.91,4,Aggro,0
30,5.06,4.39,3.77,18,8,4,170,2.65,4,Midrange,1
30,4.78,4.89,4.1,18,8,4,174,2.44,4,Midrange,0
30,5.94,6.71,4.47,17,6,7,215,2.24,4,Control,1
30,4.61,4.56,4.23,18,8,4,165,2.36,4,Midrange,0
30,4.83,4.33,4.07,18,8,4,165,2.46,4,Midrange,1
30,4.61,4.56,4.43,18,8,4,165,2.26,4,Midrange,0
30,5.17,4.56,4.27,18,8,4,175,2.34,4,Midrange,1
30,5.06,5.06,3.93,18,8,4,182,2.54,4,Midrange,1
30,4.2,3.75,3.33,20,6,4,159,3.0,4,Aggro,0
30,4.55,4.4,3.7,20,6,4,179,2.7,4,Aggro,1
30,4.47,4.47,3.77,17,6,7,152,2.65,4,Control,0
30,5.76,6.12,4.5,17,6,7,202,2.22,4,Control,1
30,5.53,4.18,4.1,17,6,7,165,2.44,4,Control,0
30,6.12,5.12,4.37,17,6,7,191,2.29,4,Control,0
30,5.22,4.72,4.1,18,8,4,179,2.44,4,Midrange,1
30,4.0,4.17,3.8,18,8,4,147,2.63,4,Midrange,0
30,5.53,5.94,4.5,17,6,7,195,2.22,4,Control,1
30,5.61,5.5,4.5,18,8,4,200,2.22,4,Midrange,0
30,3.6,4.25,3.6,20,6,4,157,2.78,4,Aggro,1
30,5.0,5.24,4.33,17,6,7,174,2.31,4,Control,0
30,5.11,5.67,4.33,18,8,4,194,2.31,4,Midrange,1
30,4.11,4.17,4.2,18,8,4,149,2.38,4,Midrange,0
30,3.95,3.85,3.5,20,6,4,156,2.86,4,Aggro,1
30,4.33,4.33,3.33,18,8,4,156,3.0,4,Midrange,0
30,5.47,5.76,4.0,17,6,7,191,2.5,4,Control,1
30,3.85,3.95,3.23,20,6,4,156,3.09,4,Aggro,0
30,5.17,4.56,4.4,18,8,4,175,2.27,4,Midrange,1
30,4.95,4.2,3.77,20,6,4,183,2.65,4,Aggro,1
30,3.94,3.94,3.73,18,8,4,142,2.68,4,Midrange,0
30,4.8,4.3,4.03,20,6,4,182,2.48,4,Aggro,0
30,4.61,4.89,4.23,18,8,4,171,2.36,4,Midrange,1
30,6.59,5.41,4.63,17,6,7,204,2.16,4,Control,0
30,4.22,4.0,3.37,18,8,4,148,2.97,4,Midrange,1
30,5.06,5.18,4.4,17,6,7,174,2.27,4,Control,0
30,3.65,3.2,3.57,20,6,4,137,2.8,4,Aggro,1
30,5.06,5.0,4.3,17,6,7,171,2.33,4,Control,0
30,4.06,4.17,3.33,18,8,4,148,3.0,4,Midrange,1
30,4.72,5.06,3.77,18,8,4,176,2.65,4,Midrange,1
30,4.89,4.22,3.87,18,8,4,164,2.59,4,Midrange,0
30,4.44,4.5,3.83,18,8,4,161,2.61,4,Midrange,0
30,5.59,5.82,4.7,17,6,7,194,2.13,4,Control,1
30,4.2,4.2,3.73,20,6,4,168,2.68,4,Aggro,1
30,4.94,4.56,4.2,18,8,4,171,2.38,4,Midrange,0
30,4.0,3.61,3.43,18,8,4,137,2.91,4,Midrange,0
30,6.47,6.76,4.77,17,6,7,225,2.1,4,Control,1
30,6.41,6.06,4.93,17,6,7,212,2.03,4,Control,0
30,4.28,3.94,3.8,18,8,4,148,2.63,4,Midrange,1
30,4.35,4.55,3.67,20,6,4,178,2.73,4,Aggro,0
30,4.83,4.5,4.2,18,8,4,168,2.38,4,Midrange,1
30,4.15,4.0,3.67,20,6,4,163,2.73,4,Aggro,1
30,5.28,4.78,4.33,18,8,4,181,2.31,4,Midrange,0
30,5.59,6.71,4.93,17,6,7,209,2.03,4,Control,1
30,5.29,5.06,4.2,17,6,7,176,2.38,4,Control,0
30,4.05,3.25,3.37,20,6,4,146,2.97,4,Aggro,0
30,5.18,5.24,4.23,17,6,7,177,2.36,4,Control,1
30,6.0,6.35,4.63,17,6,7,210,2.16,4,Control,1
30,4.59,4.76,3.67,17,6,7,159,2.73,4,Control,0
30,4.44,4.56,4.03,18,8,4,162,2.48,4,Midrange,1
30,5.29,5.29,4.03,17,6,7,180,2.48,4,Control,0
30,4.7,4.75,4.17,20,6,4,189,2.4,4,Aggro,0
30,3.75,3.85,3.33,20,6,4,152,3.0,4,Aggro,1
30,6.12,5.88,4.77,17,6,7,204,2.1,4,Control,1
30,5.76,6.35,4.83,17,6,7,206,2.07,4,Control,0
30,4.11,4.5,3.93,18,8,4,155,2.54,4,Midrange,0
30,5.22,4.5,4.47,18,8,4,175,2.24,4,Midrange,1
30,4.3,3.85,3.33,20,6,4,163,3.0,4,Aggro,1
30,3.9,3.55,3.4,20,6,4,149,2.94,4,Aggro,0
30,4.17,3.83,3.47,18,8,4,144,2.88,4,Midrange,1
30,4.0,4.28,3.53,18,8,4,149,2.83,4,Midrange,0
30,4.2,3.9,3.3,20,6,4,162,3.03,4,Aggro,0
30,6.24,5.88,4.8,17,6,7,206,2.08,4,Control,1
30,4.05,3.65,3.2,20,6,4,154,3.12,4,Aggro,1
30,5.45,4.2,4.27,20,6,4,193,2.34,4,Aggro,0
30,4.28,4.0,3.33,18,8,4,149,3.0,4,Midrange,1
30,4.18,3.88,3.27,17,6,7,137,3.06,4,Control,0
30,4.44,4.11,3.63,18,8,4,154,2.75,4,Midrange,0
30,4.25,3.6,3.53,20,6,4,157,2.83,4,Aggro,1
30,4.6,4.8,3.63,20,6,4,188,2.75,4,Aggro,1
30,5.35,4.65,4.1,17,6,7,170,2.44,4,Control,0
30,4.61,4.33,3.87,18,8,4,161,2.59,4,Midrange,1
30,6.18,6.29,4.67,17,6,7,212,2.14,4,Control,0
30,4.45,4.55,4.1,20,6,4,180,2.44,4,Aggro,1
30,4.55,3.75,3.8,20,6,4,166,2.63,4,Aggro,0
30,3.61,4.0,3.53,18,8,4,137,2.83,4,Midrange,0
30,5.72,5.06,4.2,18,8,4,194,2.38,4,Midrange,1
30,4.94,5.29,4.37,17,6,7,174,2.29,4,Control,0
30,5.72,5.28,5.03,18,8,4,198,1.99,4,Midrange,1
30,4.5,4.78,4.13,18,8,4,167,2.42,4,Midrange,0
30,5.61,5.78,4.6,18,8,4,205,2.17,4,Midrange,1
30,4.89,4.67,4.87,18,8,4,172,2.05,4,Midrange,0
30,5.39,4.5,3.93,18,8,4,178,2.54,4,Midrange,1
30,4.56,4.89,4.0,18,8,4,170,2.5,4,Midrange,0
30,5.67,5.67,3.93,18,8,4,204,2.54,4,Midrange,1
30,5.28,5.06,4.33,18,8,4,186,2.31,4,Midrange,1
30,3.8,3.5,3.43,20,6,4,146,2.91,4,Aggro,0
30,5.29,5.06,3.97,17,6,7,176,2.52,4,Control,1
30,4.1,3.3,3.17,20,6,4,148,3.16,4,Aggro,0
30,5.61,5.78,4.6,18,8,4,205,2.17,4,Midrange,0
30,5.88,5.71,4.67,17,6,7,197,2.14,4,Control,1
30,4.6,4.05,3.33,20,6,4,173,3.0,4,Aggro,1
30,4.83,4.89,3.7,18,8,4,175,2.7,4,Midrange,0
30,4.35,4.0,4.2,20,6,4,167,2.38,4,Aggro,1
30,5.82,5.71,4.5,17,6,7,196,2.22,4,Control,0
30,5.0,5.17,4.7,18,8,4,183,2.13,4,Midrange,1
